timestamp,zone,latitude,longitude,solar_irradiance_wh_m2,generation_mw_per_1mw_capacity
2024010100,Dhaka,23.8103,90.4125,0.0,0.0
2024010101,Dhaka,23.8103,90.4125,0.0,0.0
2024010102,Dhaka,23.8103,90.4125,0.0,0.0
2024010103,Dhaka,23.8103,90.4125,0.0,0.0
2024010104,Dhaka,23.8103,90.4125,0.0,0.0
2024010105,Dhaka,23.8103,90.4125,0.0,0.0
2024010106,Dhaka,23.8103,90.4125,0.0,0.0
2024010107,Dhaka,23.8103,90.4125,59.4,0.05049
2024010108,Dhaka,23.8103,90.4125,150.2,0.12767
2024010109,Dhaka,23.8103,90.4125,250.25,0.21271249999999997
2024010110,Dhaka,23.8103,90.4125,366.1,0.31118500000000004
2024010111,Dhaka,23.8103,90.4125,459.67,0.3907195
2024010112,Dhaka,23.8103,90.4125,494.27,0.4201295
2024010113,Dhaka,23.8103,90.4125,522.3,0.443955
2024010114,Dhaka,23.8103,90.4125,382.1,0.324785
2024010115,Dhaka,23.8103,90.4125,227.77,0.19360449999999998
2024010116,Dhaka,23.8103,90.4125,83.03,0.0705755
2024010117,Dhaka,23.8103,90.4125,3.0,0.00255
2024010118,Dhaka,23.8103,90.4125,0.0,0.0
2024010119,Dhaka,23.8103,90.4125,0.0,0.0
2024010120,Dhaka,23.8103,90.4125,0.0,0.0
2024010121,Dhaka,23.8103,90.4125,0.0,0.0
2024010122,Dhaka,23.8103,90.4125,0.0,0.0
2024010123,Dhaka,23.8103,90.4125,0.0,0.0
2024010200,Dhaka,23.8103,90.4125,0.0,0.0
2024010201,Dhaka,23.8103,90.4125,0.0,0.0
2024010202,Dhaka,23.8103,90.4125,0.0,0.0
2024010203,Dhaka,23.8103,90.4125,0.0,0.0
2024010204,Dhaka,23.8103,90.4125,0.0,0.0
2024010205,Dhaka,23.8103,90.4125,0.0,0.0
2024010206,Dhaka,23.8103,90.4125,0.0,0.0
2024010207,Dhaka,23.8103,90.4125,70.88,0.060247999999999996
2024010208,Dhaka,23.8103,90.4125,190.98,0.16233299999999998
2024010209,Dhaka,23.8103,90.4125,328.15,0.2789275
2024010210,Dhaka,23.8103,90.4125,488.3,0.415055
2024010211,Dhaka,23.8103,90.4125,536.85,0.4563225
2024010212,Dhaka,23.8103,90.4125,555.97,0.47257450000000006
2024010213,Dhaka,23.8103,90.4125,496.2,0.42177
2024010214,Dhaka,23.8103,90.4125,389.12,0.330752
2024010215,Dhaka,23.8103,90.4125,239.2,0.20332
2024010216,Dhaka,23.8103,90.4125,85.62,0.072777
2024010217,Dhaka,23.8103,90.4125,3.4,0.0028899999999999998
2024010218,Dhaka,23.8103,90.4125,0.0,0.0
2024010219,Dhaka,23.8103,90.4125,0.0,0.0
2024010220,Dhaka,23.8103,90.4125,0.0,0.0
2024010221,Dhaka,23.8103,90.4125,0.0,0.0
2024010222,Dhaka,23.8103,90.4125,0.0,0.0
2024010223,Dhaka,23.8103,90.4125,0.0,0.0
2024010300,Dhaka,23.8103,90.4125,0.0,0.0
2024010301,Dhaka,23.8103,90.4125,0.0,0.0
2024010302,Dhaka,23.8103,90.4125,0.0,0.0
2024010303,Dhaka,23.8103,90.4125,0.0,0.0
2024010304,Dhaka,23.8103,90.4125,0.0,0.0
2024010305,Dhaka,23.8103,90.4125,0.0,0.0
2024010306,Dhaka,23.8103,90.4125,0.0,0.0
2024010307,Dhaka,23.8103,90.4125,53.75,0.0456875
2024010308,Dhaka,23.8103,90.4125,125.22,0.10643699999999999
2024010309,Dhaka,23.8103,90.4125,188.38,0.160123
2024010310,Dhaka,23.8103,90.4125,286.23,0.24329550000000003
2024010311,Dhaka,23.8103,90.4125,353.98,0.300883
2024010312,Dhaka,23.8103,90.4125,405.67,0.3448195
2024010313,Dhaka,23.8103,90.4125,395.02,0.335767
2024010314,Dhaka,23.8103,90.4125,384.45,0.3267825
2024010315,Dhaka,23.8103,90.4125,239.15,0.2032775
2024010316,Dhaka,23.8103,90.4125,89.05,0.0756925
2024010317,Dhaka,23.8103,90.4125,3.72,0.0031620000000000003
2024010318,Dhaka,23.8103,90.4125,0.0,0.0
2024010319,Dhaka,23.8103,90.4125,0.0,0.0
2024010320,Dhaka,23.8103,90.4125,0.0,0.0
2024010321,Dhaka,23.8103,90.4125,0.0,0.0
2024010322,Dhaka,23.8103,90.4125,0.0,0.0
2024010323,Dhaka,23.8103,90.4125,0.0,0.0
2024010400,Dhaka,23.8103,90.4125,0.0,0.0
2024010401,Dhaka,23.8103,90.4125,0.0,0.0
2024010402,Dhaka,23.8103,90.4125,0.0,0.0
2024010403,Dhaka,23.8103,90.4125,0.0,0.0
2024010404,Dhaka,23.8103,90.4125,0.0,0.0
2024010405,Dhaka,23.8103,90.4125,0.0,0.0
2024010406,Dhaka,23.8103,90.4125,0.0,0.0
2024010407,Dhaka,23.8103,90.4125,62.65,0.053252499999999994
2024010408,Dhaka,23.8103,90.4125,190.52,0.161942
2024010409,Dhaka,23.8103,90.4125,310.15,0.26362749999999996
2024010410,Dhaka,23.8103,90.4125,477.4,0.40579
2024010411,Dhaka,23.8103,90.4125,522.75,0.44433750000000005
2024010412,Dhaka,23.8103,90.4125,564.03,0.4794254999999999
2024010413,Dhaka,23.8103,90.4125,519.53,0.44160049999999995
2024010414,Dhaka,23.8103,90.4125,403.17,0.3426945
2024010415,Dhaka,23.8103,90.4125,242.27,0.20592950000000002
2024010416,Dhaka,23.8103,90.4125,85.0,0.07225000000000001
2024010417,Dhaka,23.8103,90.4125,3.65,0.0031025
2024010418,Dhaka,23.8103,90.4125,0.0,0.0
2024010419,Dhaka,23.8103,90.4125,0.0,0.0
2024010420,Dhaka,23.8103,90.4125,0.0,0.0
2024010421,Dhaka,23.8103,90.4125,0.0,0.0
2024010422,Dhaka,23.8103,90.4125,0.0,0.0
2024010423,Dhaka,23.8103,90.4125,0.0,0.0
2024010500,Dhaka,23.8103,90.4125,0.0,0.0
2024010501,Dhaka,23.8103,90.4125,0.0,0.0
2024010502,Dhaka,23.8103,90.4125,0.0,0.0
2024010503,Dhaka,23.8103,90.4125,0.0,0.0
2024010504,Dhaka,23.8103,90.4125,0.0,0.0
2024010505,Dhaka,23.8103,90.4125,0.0,0.0
2024010506,Dhaka,23.8103,90.4125,0.0,0.0
2024010507,Dhaka,23.8103,90.4125,58.03,0.049325499999999994
2024010508,Dhaka,23.8103,90.4125,178.35,0.15159749999999997
2024010509,Dhaka,23.8103,90.4125,323.7,0.275145
2024010510,Dhaka,23.8103,90.4125,446.17,0.3792445
2024010511,Dhaka,23.8103,90.4125,523.5,0.44497499999999995
2024010512,Dhaka,23.8103,90.4125,535.38,0.45507299999999995
2024010513,Dhaka,23.8103,90.4125,485.95,0.41305749999999997
2024010514,Dhaka,23.8103,90.4125,404.62,0.343927
2024010515,Dhaka,23.8103,90.4125,251.5,0.213775
2024010516,Dhaka,23.8103,90.4125,93.03,0.07907549999999999
2024010517,Dhaka,23.8103,90.4125,4.22,0.003587
2024010518,Dhaka,23.8103,90.4125,0.0,0.0
2024010519,Dhaka,23.8103,90.4125,0.0,0.0
2024010520,Dhaka,23.8103,90.4125,0.0,0.0
2024010521,Dhaka,23.8103,90.4125,0.0,0.0
2024010522,Dhaka,23.8103,90.4125,0.0,0.0
2024010523,Dhaka,23.8103,90.4125,0.0,0.0
2024010600,Dhaka,23.8103,90.4125,0.0,0.0
2024010601,Dhaka,23.8103,90.4125,0.0,0.0
2024010602,Dhaka,23.8103,90.4125,0.0,0.0
2024010603,Dhaka,23.8103,90.4125,0.0,0.0
2024010604,Dhaka,23.8103,90.4125,0.0,0.0
2024010605,Dhaka,23.8103,90.4125,0.0,0.0
2024010606,Dhaka,23.8103,90.4125,0.0,0.0
2024010607,Dhaka,23.8103,90.4125,68.0,0.057800000000000004
2024010608,Dhaka,23.8103,90.4125,217.32,0.18472199999999997
2024010609,Dhaka,23.8103,90.4125,387.27,0.3291795
2024010610,Dhaka,23.8103,90.4125,520.15,0.4421275
2024010611,Dhaka,23.8103,90.4125,587.4,0.4992899999999999
2024010612,Dhaka,23.8103,90.4125,577.15,0.49057749999999994
2024010613,Dhaka,23.8103,90.4125,509.6,0.43316000000000004
2024010614,Dhaka,23.8103,90.4125,381.67,0.32441949999999997
2024010615,Dhaka,23.8103,90.4125,226.93,0.19289050000000002
2024010616,Dhaka,23.8103,90.4125,84.15,0.0715275
2024010617,Dhaka,23.8103,90.4125,3.58,0.003043
2024010618,Dhaka,23.8103,90.4125,0.0,0.0
2024010619,Dhaka,23.8103,90.4125,0.0,0.0
2024010620,Dhaka,23.8103,90.4125,0.0,0.0
2024010621,Dhaka,23.8103,90.4125,0.0,0.0
2024010622,Dhaka,23.8103,90.4125,0.0,0.0
2024010623,Dhaka,23.8103,90.4125,0.0,0.0
2024010700,Dhaka,23.8103,90.4125,0.0,0.0
2024010701,Dhaka,23.8103,90.4125,0.0,0.0
2024010702,Dhaka,23.8103,90.4125,0.0,0.0
2024010703,Dhaka,23.8103,90.4125,0.0,0.0
2024010704,Dhaka,23.8103,90.4125,0.0,0.0
2024010705,Dhaka,23.8103,90.4125,0.0,0.0
2024010706,Dhaka,23.8103,90.4125,0.0,0.0
2024010707,Dhaka,23.8103,90.4125,52.15,0.0443275
2024010708,Dhaka,23.8103,90.4125,159.95,0.13595749999999998
2024010709,Dhaka,23.8103,90.4125,288.8,0.24548
2024010710,Dhaka,23.8103,90.4125,402.23,0.3418955
2024010711,Dhaka,23.8103,90.4125,615.9,0.523515
2024010712,Dhaka,23.8103,90.4125,608.28,0.5170379999999999
2024010713,Dhaka,23.8103,90.4125,540.22,0.459187
2024010714,Dhaka,23.8103,90.4125,411.3,0.349605
2024010715,Dhaka,23.8103,90.4125,250.8,0.21318
2024010716,Dhaka,23.8103,90.4125,94.43,0.0802655
2024010717,Dhaka,23.8103,90.4125,4.5,0.0038249999999999994
2024010718,Dhaka,23.8103,90.4125,0.0,0.0
2024010719,Dhaka,23.8103,90.4125,0.0,0.0
2024010720,Dhaka,23.8103,90.4125,0.0,0.0
2024010721,Dhaka,23.8103,90.4125,0.0,0.0
2024010722,Dhaka,23.8103,90.4125,0.0,0.0
2024010723,Dhaka,23.8103,90.4125,0.0,0.0
2024010800,Dhaka,23.8103,90.4125,0.0,0.0
2024010801,Dhaka,23.8103,90.4125,0.0,0.0
2024010802,Dhaka,23.8103,90.4125,0.0,0.0
2024010803,Dhaka,23.8103,90.4125,0.0,0.0
2024010804,Dhaka,23.8103,90.4125,0.0,0.0
2024010805,Dhaka,23.8103,90.4125,0.0,0.0
2024010806,Dhaka,23.8103,90.4125,0.0,0.0
2024010807,Dhaka,23.8103,90.4125,62.47,0.053099499999999994
2024010808,Dhaka,23.8103,90.4125,176.45,0.1499825
2024010809,Dhaka,23.8103,90.4125,301.77,0.25650449999999997
2024010810,Dhaka,23.8103,90.4125,469.42,0.399007
2024010811,Dhaka,23.8103,90.4125,578.2,0.49147
2024010812,Dhaka,23.8103,90.4125,585.72,0.497862
2024010813,Dhaka,23.8103,90.4125,515.95,0.4385575
2024010814,Dhaka,23.8103,90.4125,392.67,0.3337695
2024010815,Dhaka,23.8103,90.4125,239.02,0.20316700000000001
2024010816,Dhaka,23.8103,90.4125,89.25,0.0758625
2024010817,Dhaka,23.8103,90.4125,4.47,0.0037995
2024010818,Dhaka,23.8103,90.4125,0.0,0.0
2024010819,Dhaka,23.8103,90.4125,0.0,0.0
2024010820,Dhaka,23.8103,90.4125,0.0,0.0
2024010821,Dhaka,23.8103,90.4125,0.0,0.0
2024010822,Dhaka,23.8103,90.4125,0.0,0.0
2024010823,Dhaka,23.8103,90.4125,0.0,0.0
2024010900,Dhaka,23.8103,90.4125,0.0,0.0
2024010901,Dhaka,23.8103,90.4125,0.0,0.0
2024010902,Dhaka,23.8103,90.4125,0.0,0.0
2024010903,Dhaka,23.8103,90.4125,0.0,0.0
2024010904,Dhaka,23.8103,90.4125,0.0,0.0
2024010905,Dhaka,23.8103,90.4125,0.0,0.0
2024010906,Dhaka,23.8103,90.4125,0.0,0.0
2024010907,Dhaka,23.8103,90.4125,34.58,0.029393
2024010908,Dhaka,23.8103,90.4125,110.07,0.09355949999999999
2024010909,Dhaka,23.8103,90.4125,193.48,0.164458
2024010910,Dhaka,23.8103,90.4125,343.77,0.2922045
2024010911,Dhaka,23.8103,90.4125,457.48,0.388858
2024010912,Dhaka,23.8103,90.4125,566.08,0.481168
2024010913,Dhaka,23.8103,90.4125,500.65,0.42555249999999994
2024010914,Dhaka,23.8103,90.4125,384.85,0.32712250000000004
2024010915,Dhaka,23.8103,90.4125,242.6,0.20620999999999998
2024010916,Dhaka,23.8103,90.4125,92.68,0.07877800000000001
2024010917,Dhaka,23.8103,90.4125,5.1,0.0043349999999999994
2024010918,Dhaka,23.8103,90.4125,0.0,0.0
2024010919,Dhaka,23.8103,90.4125,0.0,0.0
2024010920,Dhaka,23.8103,90.4125,0.0,0.0
2024010921,Dhaka,23.8103,90.4125,0.0,0.0
2024010922,Dhaka,23.8103,90.4125,0.0,0.0
2024010923,Dhaka,23.8103,90.4125,0.0,0.0
2024011000,Dhaka,23.8103,90.4125,0.0,0.0
2024011001,Dhaka,23.8103,90.4125,0.0,0.0
2024011002,Dhaka,23.8103,90.4125,0.0,0.0
2024011003,Dhaka,23.8103,90.4125,0.0,0.0
2024011004,Dhaka,23.8103,90.4125,0.0,0.0
2024011005,Dhaka,23.8103,90.4125,0.0,0.0
2024011006,Dhaka,23.8103,90.4125,0.0,0.0
2024011007,Dhaka,23.8103,90.4125,41.62,0.035377
2024011008,Dhaka,23.8103,90.4125,143.0,0.12154999999999999
2024011009,Dhaka,23.8103,90.4125,255.95,0.21755750000000001
2024011010,Dhaka,23.8103,90.4125,335.0,0.28475
2024011011,Dhaka,23.8103,90.4125,397.7,0.338045
2024011012,Dhaka,23.8103,90.4125,488.45,0.4151825
2024011013,Dhaka,23.8103,90.4125,483.0,0.41054999999999997
2024011014,Dhaka,23.8103,90.4125,356.6,0.30311
2024011015,Dhaka,23.8103,90.4125,222.12,0.188802
2024011016,Dhaka,23.8103,90.4125,82.47,0.0700995
2024011017,Dhaka,23.8103,90.4125,4.75,0.004037499999999999
2024011018,Dhaka,23.8103,90.4125,0.0,0.0
2024011019,Dhaka,23.8103,90.4125,0.0,0.0
2024011020,Dhaka,23.8103,90.4125,0.0,0.0
2024011021,Dhaka,23.8103,90.4125,0.0,0.0
2024011022,Dhaka,23.8103,90.4125,0.0,0.0
2024011023,Dhaka,23.8103,90.4125,0.0,0.0
2024011100,Dhaka,23.8103,90.4125,0.0,0.0
2024011101,Dhaka,23.8103,90.4125,0.0,0.0
2024011102,Dhaka,23.8103,90.4125,0.0,0.0
2024011103,Dhaka,23.8103,90.4125,0.0,0.0
2024011104,Dhaka,23.8103,90.4125,0.0,0.0
2024011105,Dhaka,23.8103,90.4125,0.0,0.0
2024011106,Dhaka,23.8103,90.4125,0.0,0.0
2024011107,Dhaka,23.8103,90.4125,57.8,0.04912999999999999
2024011108,Dhaka,23.8103,90.4125,184.93,0.1571905
2024011109,Dhaka,23.8103,90.4125,333.88,0.283798
2024011110,Dhaka,23.8103,90.4125,464.65,0.39495249999999993
2024011111,Dhaka,23.8103,90.4125,481.85,0.4095725
2024011112,Dhaka,23.8103,90.4125,526.92,0.44788199999999995
2024011113,Dhaka,23.8103,90.4125,472.58,0.40169299999999997
2024011114,Dhaka,23.8103,90.4125,345.15,0.29337749999999996
2024011115,Dhaka,23.8103,90.4125,216.55,0.18406750000000002
2024011116,Dhaka,23.8103,90.4125,82.3,0.069955
2024011117,Dhaka,23.8103,90.4125,5.12,0.004352
2024011118,Dhaka,23.8103,90.4125,0.0,0.0
2024011119,Dhaka,23.8103,90.4125,0.0,0.0
2024011120,Dhaka,23.8103,90.4125,0.0,0.0
2024011121,Dhaka,23.8103,90.4125,0.0,0.0
2024011122,Dhaka,23.8103,90.4125,0.0,0.0
2024011123,Dhaka,23.8103,90.4125,0.0,0.0
2024011200,Dhaka,23.8103,90.4125,0.0,0.0
2024011201,Dhaka,23.8103,90.4125,0.0,0.0
2024011202,Dhaka,23.8103,90.4125,0.0,0.0
2024011203,Dhaka,23.8103,90.4125,0.0,0.0
2024011204,Dhaka,23.8103,90.4125,0.0,0.0
2024011205,Dhaka,23.8103,90.4125,0.0,0.0
2024011206,Dhaka,23.8103,90.4125,0.0,0.0
2024011207,Dhaka,23.8103,90.4125,38.4,0.032639999999999995
2024011208,Dhaka,23.8103,90.4125,102.2,0.08687
2024011209,Dhaka,23.8103,90.4125,171.05,0.1453925
2024011210,Dhaka,23.8103,90.4125,248.62,0.21132700000000001
2024011211,Dhaka,23.8103,90.4125,222.95,0.18950749999999997
2024011212,Dhaka,23.8103,90.4125,245.35,0.20854749999999997
2024011213,Dhaka,23.8103,90.4125,272.88,0.23194800000000002
2024011214,Dhaka,23.8103,90.4125,199.62,0.169677
2024011215,Dhaka,23.8103,90.4125,107.85,0.09167249999999999
2024011216,Dhaka,23.8103,90.4125,43.47,0.0369495
2024011217,Dhaka,23.8103,90.4125,3.05,0.0025924999999999998
2024011218,Dhaka,23.8103,90.4125,0.0,0.0
2024011219,Dhaka,23.8103,90.4125,0.0,0.0
2024011220,Dhaka,23.8103,90.4125,0.0,0.0
2024011221,Dhaka,23.8103,90.4125,0.0,0.0
2024011222,Dhaka,23.8103,90.4125,0.0,0.0
2024011223,Dhaka,23.8103,90.4125,0.0,0.0
2024011300,Dhaka,23.8103,90.4125,0.0,0.0
2024011301,Dhaka,23.8103,90.4125,0.0,0.0
2024011302,Dhaka,23.8103,90.4125,0.0,0.0
2024011303,Dhaka,23.8103,90.4125,0.0,0.0
2024011304,Dhaka,23.8103,90.4125,0.0,0.0
2024011305,Dhaka,23.8103,90.4125,0.0,0.0
2024011306,Dhaka,23.8103,90.4125,0.0,0.0
2024011307,Dhaka,23.8103,90.4125,19.55,0.0166175
2024011308,Dhaka,23.8103,90.4125,75.78,0.064413
2024011309,Dhaka,23.8103,90.4125,146.57,0.1245845
2024011310,Dhaka,23.8103,90.4125,208.12,0.176902
2024011311,Dhaka,23.8103,90.4125,228.95,0.1946075
2024011312,Dhaka,23.8103,90.4125,262.15,0.22282749999999998
2024011313,Dhaka,23.8103,90.4125,240.5,0.204425
2024011314,Dhaka,23.8103,90.4125,211.62,0.179877
2024011315,Dhaka,23.8103,90.4125,134.05,0.1139425
2024011316,Dhaka,23.8103,90.4125,59.78,0.050813
2024011317,Dhaka,23.8103,90.4125,4.8,0.004079999999999999
2024011318,Dhaka,23.8103,90.4125,0.0,0.0
2024011319,Dhaka,23.8103,90.4125,0.0,0.0
2024011320,Dhaka,23.8103,90.4125,0.0,0.0
2024011321,Dhaka,23.8103,90.4125,0.0,0.0
2024011322,Dhaka,23.8103,90.4125,0.0,0.0
2024011323,Dhaka,23.8103,90.4125,0.0,0.0
2024011400,Dhaka,23.8103,90.4125,0.0,0.0
2024011401,Dhaka,23.8103,90.4125,0.0,0.0
2024011402,Dhaka,23.8103,90.4125,0.0,0.0
2024011403,Dhaka,23.8103,90.4125,0.0,0.0
2024011404,Dhaka,23.8103,90.4125,0.0,0.0
2024011405,Dhaka,23.8103,90.4125,0.0,0.0
2024011406,Dhaka,23.8103,90.4125,0.0,0.0
2024011407,Dhaka,23.8103,90.4125,33.28,0.028288000000000004
2024011408,Dhaka,23.8103,90.4125,80.65,0.0685525
2024011409,Dhaka,23.8103,90.4125,138.6,0.11781
2024011410,Dhaka,23.8103,90.4125,179.02,0.152167
2024011411,Dhaka,23.8103,90.4125,152.23,0.12939549999999997
2024011412,Dhaka,23.8103,90.4125,181.45,0.1542325
2024011413,Dhaka,23.8103,90.4125,142.77,0.1213545
2024011414,Dhaka,23.8103,90.4125,152.4,0.12954000000000002
2024011415,Dhaka,23.8103,90.4125,89.47,0.07604949999999999
2024011416,Dhaka,23.8103,90.4125,37.3,0.031705
2024011417,Dhaka,23.8103,90.4125,2.85,0.0024225
2024011418,Dhaka,23.8103,90.4125,0.0,0.0
2024011419,Dhaka,23.8103,90.4125,0.0,0.0
2024011420,Dhaka,23.8103,90.4125,0.0,0.0
2024011421,Dhaka,23.8103,90.4125,0.0,0.0
2024011422,Dhaka,23.8103,90.4125,0.0,0.0
2024011423,Dhaka,23.8103,90.4125,0.0,0.0
2024011500,Dhaka,23.8103,90.4125,0.0,0.0
2024011501,Dhaka,23.8103,90.4125,0.0,0.0
2024011502,Dhaka,23.8103,90.4125,0.0,0.0
2024011503,Dhaka,23.8103,90.4125,0.0,0.0
2024011504,Dhaka,23.8103,90.4125,0.0,0.0
2024011505,Dhaka,23.8103,90.4125,0.0,0.0
2024011506,Dhaka,23.8103,90.4125,0.0,0.0
2024011507,Dhaka,23.8103,90.4125,42.75,0.0363375
2024011508,Dhaka,23.8103,90.4125,150.25,0.12771249999999998
2024011509,Dhaka,23.8103,90.4125,294.12,0.250002
2024011510,Dhaka,23.8103,90.4125,417.48,0.354858
2024011511,Dhaka,23.8103,90.4125,443.27,0.3767795
2024011512,Dhaka,23.8103,90.4125,511.12,0.434452
2024011513,Dhaka,23.8103,90.4125,451.67,0.3839195
2024011514,Dhaka,23.8103,90.4125,351.52,0.298792
2024011515,Dhaka,23.8103,90.4125,219.68,0.186728
2024011516,Dhaka,23.8103,90.4125,89.35,0.0759475
2024011517,Dhaka,23.8103,90.4125,6.68,0.005677999999999999
2024011518,Dhaka,23.8103,90.4125,0.0,0.0
2024011519,Dhaka,23.8103,90.4125,0.0,0.0
2024011520,Dhaka,23.8103,90.4125,0.0,0.0
2024011521,Dhaka,23.8103,90.4125,0.0,0.0
2024011522,Dhaka,23.8103,90.4125,0.0,0.0
2024011523,Dhaka,23.8103,90.4125,0.0,0.0
2024011600,Dhaka,23.8103,90.4125,0.0,0.0
2024011601,Dhaka,23.8103,90.4125,0.0,0.0
2024011602,Dhaka,23.8103,90.4125,0.0,0.0
2024011603,Dhaka,23.8103,90.4125,0.0,0.0
2024011604,Dhaka,23.8103,90.4125,0.0,0.0
2024011605,Dhaka,23.8103,90.4125,0.0,0.0
2024011606,Dhaka,23.8103,90.4125,0.0,0.0
2024011607,Dhaka,23.8103,90.4125,31.88,0.027097999999999997
2024011608,Dhaka,23.8103,90.4125,92.5,0.078625
2024011609,Dhaka,23.8103,90.4125,173.15,0.1471775
2024011610,Dhaka,23.8103,90.4125,257.4,0.21878999999999996
2024011611,Dhaka,23.8103,90.4125,335.17,0.2848945
2024011612,Dhaka,23.8103,90.4125,317.35,0.26974750000000003
2024011613,Dhaka,23.8103,90.4125,331.75,0.2819875
2024011614,Dhaka,23.8103,90.4125,290.88,0.24724799999999997
2024011615,Dhaka,23.8103,90.4125,185.5,0.15767499999999998
2024011616,Dhaka,23.8103,90.4125,80.1,0.06808499999999999
2024011617,Dhaka,23.8103,90.4125,6.45,0.0054824999999999995
2024011618,Dhaka,23.8103,90.4125,0.0,0.0
2024011619,Dhaka,23.8103,90.4125,0.0,0.0
2024011620,Dhaka,23.8103,90.4125,0.0,0.0
2024011621,Dhaka,23.8103,90.4125,0.0,0.0
2024011622,Dhaka,23.8103,90.4125,0.0,0.0
2024011623,Dhaka,23.8103,90.4125,0.0,0.0
2024011700,Dhaka,23.8103,90.4125,0.0,0.0
2024011701,Dhaka,23.8103,90.4125,0.0,0.0
2024011702,Dhaka,23.8103,90.4125,0.0,0.0
2024011703,Dhaka,23.8103,90.4125,0.0,0.0
2024011704,Dhaka,23.8103,90.4125,0.0,0.0
2024011705,Dhaka,23.8103,90.4125,0.0,0.0
2024011706,Dhaka,23.8103,90.4125,0.0,0.0
2024011707,Dhaka,23.8103,90.4125,38.62,0.032826999999999995
2024011708,Dhaka,23.8103,90.4125,123.47,0.1049495
2024011709,Dhaka,23.8103,90.4125,225.6,0.19175999999999999
2024011710,Dhaka,23.8103,90.4125,297.42,0.252807
2024011711,Dhaka,23.8103,90.4125,233.45,0.19843249999999998
2024011712,Dhaka,23.8103,90.4125,268.38,0.228123
2024011713,Dhaka,23.8103,90.4125,353.17,0.30019450000000003
2024011714,Dhaka,23.8103,90.4125,255.7,0.21734499999999998
2024011715,Dhaka,23.8103,90.4125,167.12,0.14205199999999998
2024011716,Dhaka,23.8103,90.4125,75.1,0.063835
2024011717,Dhaka,23.8103,90.4125,6.8,0.0057799999999999995
2024011718,Dhaka,23.8103,90.4125,0.0,0.0
2024011719,Dhaka,23.8103,90.4125,0.0,0.0
2024011720,Dhaka,23.8103,90.4125,0.0,0.0
2024011721,Dhaka,23.8103,90.4125,0.0,0.0
2024011722,Dhaka,23.8103,90.4125,0.0,0.0
2024011723,Dhaka,23.8103,90.4125,0.0,0.0
2024011800,Dhaka,23.8103,90.4125,0.0,0.0
2024011801,Dhaka,23.8103,90.4125,0.0,0.0
2024011802,Dhaka,23.8103,90.4125,0.0,0.0
2024011803,Dhaka,23.8103,90.4125,0.0,0.0
2024011804,Dhaka,23.8103,90.4125,0.0,0.0
2024011805,Dhaka,23.8103,90.4125,0.0,0.0
2024011806,Dhaka,23.8103,90.4125,0.0,0.0
2024011807,Dhaka,23.8103,90.4125,29.33,0.024930499999999998
2024011808,Dhaka,23.8103,90.4125,76.65,0.0651525
2024011809,Dhaka,23.8103,90.4125,122.07,0.10375949999999999
2024011810,Dhaka,23.8103,90.4125,211.2,0.17951999999999999
2024011811,Dhaka,23.8103,90.4125,377.33,0.3207305
2024011812,Dhaka,23.8103,90.4125,431.2,0.36651999999999996
2024011813,Dhaka,23.8103,90.4125,364.0,0.3094
2024011814,Dhaka,23.8103,90.4125,271.98,0.231183
2024011815,Dhaka,23.8103,90.4125,158.65,0.13485250000000001
2024011816,Dhaka,23.8103,90.4125,66.43,0.0564655
2024011817,Dhaka,23.8103,90.4125,4.1,0.0034849999999999994
2024011818,Dhaka,23.8103,90.4125,0.0,0.0
2024011819,Dhaka,23.8103,90.4125,0.0,0.0
2024011820,Dhaka,23.8103,90.4125,0.0,0.0
2024011821,Dhaka,23.8103,90.4125,0.0,0.0
2024011822,Dhaka,23.8103,90.4125,0.0,0.0
2024011823,Dhaka,23.8103,90.4125,0.0,0.0
2024011900,Dhaka,23.8103,90.4125,0.0,0.0
2024011901,Dhaka,23.8103,90.4125,0.0,0.0
2024011902,Dhaka,23.8103,90.4125,0.0,0.0
2024011903,Dhaka,23.8103,90.4125,0.0,0.0
2024011904,Dhaka,23.8103,90.4125,0.0,0.0
2024011905,Dhaka,23.8103,90.4125,0.0,0.0
2024011906,Dhaka,23.8103,90.4125,0.0,0.0
2024011907,Dhaka,23.8103,90.4125,50.58,0.042992999999999996
2024011908,Dhaka,23.8103,90.4125,160.32,0.13627199999999998
2024011909,Dhaka,23.8103,90.4125,334.62,0.28442700000000004
2024011910,Dhaka,23.8103,90.4125,441.45,0.3752325
2024011911,Dhaka,23.8103,90.4125,588.22,0.49998700000000007
2024011912,Dhaka,23.8103,90.4125,595.55,0.5062174999999999
2024011913,Dhaka,23.8103,90.4125,518.2,0.44047
2024011914,Dhaka,23.8103,90.4125,419.0,0.35614999999999997
2024011915,Dhaka,23.8103,90.4125,254.4,0.21624000000000002
2024011916,Dhaka,23.8103,90.4125,109.85,0.09337249999999998
2024011917,Dhaka,23.8103,90.4125,8.9,0.007565
2024011918,Dhaka,23.8103,90.4125,0.0,0.0
2024011919,Dhaka,23.8103,90.4125,0.0,0.0
2024011920,Dhaka,23.8103,90.4125,0.0,0.0
2024011921,Dhaka,23.8103,90.4125,0.0,0.0
2024011922,Dhaka,23.8103,90.4125,0.0,0.0
2024011923,Dhaka,23.8103,90.4125,0.0,0.0
2024012000,Dhaka,23.8103,90.4125,0.0,0.0
2024012001,Dhaka,23.8103,90.4125,0.0,0.0
